ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Unnamed_Column_11,Unnamed_Column_12
13513466,JH328007,06/30/2024 08:12:00 PM,066XX S HERMITAGE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,0725,007
13511928,JH326151,06/29/2024 02:00:00 AM,084XX S VINCENNES AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0622,006
13510324,JH324287,06/27/2024 02:19:00 PM,094XX S INDIANA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,0634,006
13516836,JH332000,06/30/2024 08:00:00 PM,014XX S LAKE SHORE DR SB,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,False,False,0132,001
13511328,JH324971,06/28/2024 01:00:00 PM,0000X N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,0112,001
13513569,JH328186,06/30/2024 09:15:00 PM,003XX S STATE ST,2160,NARCOTICS,SALE / DELIVER - DRUG PARAPHERNALIA,PARK PROPERTY,True,False,0113,001
13511238,JH325460,06/28/2024 07:35:00 PM,016XX W DIVISION ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1424,014
13510678,JH324589,06/28/2024 06:51:00 AM,078XX S STEWART AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,False,False,0621,006
13510755,JH324530,06/28/2024 07:16:00 AM,109XX S VERNON AVE,0560,ASSAULT,SIMPLE,APARTMENT,True,False,0513,005
13512535,JH326839,06/29/2024 09:32:00 PM,025XX N MILWAUKEE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1414,014
13514694,JH329175,06/30/2024 01:00:00 AM,035XX W 81ST ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,True,0834,008
13513549,JH328103,06/30/2024 09:10:00 PM,003XX S DEARBORN ST,2022,NARCOTICS,POSSESS - COCAINE,SIDEWALK,True,False,0113,001
13512074,JH326333,06/28/2024 02:21:00 PM,034XX N BELL AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,1921,019
13510350,JH324243,06/27/2024 09:30:00 PM,011XX E 43RD ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,0214,002
13512080,JH325999,06/29/2024 09:30:00 AM,054XX S INDIANA AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,ALLEY,False,False,0231,002
13514287,JH329008,06/27/2024 11:59:00 PM,054XX N MOBILE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1622,016
13515142,JH329731,06/30/2024 04:00:00 PM,011XX S ALBANY AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1134,011
13513060,JH327541,06/30/2024 01:24:00 PM,024XX W NORTH AVE,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,True,False,1434,014
13510284,JH324164,06/27/2024 07:16:00 PM,022XX S HOYNE AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,1034,010
13513297,JH327842,06/30/2024 05:30:00 PM,045XX S ASHLAND AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,0924,009
13511894,JH326058,06/29/2024 10:28:00 AM,022XX S LEAVITT ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,1034,010
13511881,JH326118,06/29/2024 11:00:00 AM,031XX W HARRISON ST,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST / OBSTRUCT / DISARM OFFICER,POLICE FACILITY / VEHICLE PARKING LOT,False,False,1134,011
13512327,JH326568,06/29/2024 05:07:00 PM,030XX W 26TH ST,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,1033,010
13514260,JH329094,06/28/2024 05:30:00 PM,016XX E 75TH ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,0324,003
13512398,JH326719,06/29/2024 07:34:00 PM,0000X E ONTARIO ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1834,018
13512211,JH326004,06/29/2024 09:23:00 AM,034XX N NATCHEZ AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1632,016
13511586,JH325750,06/29/2024 01:39:00 AM,062XX S SANGAMON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,0712,007
13513596,JH328045,06/30/2024 07:00:00 PM,011XX S MASON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1513,015
13515359,JH330244,06/30/2024 11:45:00 PM,008XX N HERMITAGE AVE,0810,THEFT,OVER $500,STREET,False,False,1213,012
13512997,JH327474,06/30/2024 12:00:00 PM,033XX W 63RD ST,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,False,False,0823,008
13511662,JH324999,06/28/2024 12:45:00 PM,026XX W GRAND AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,1221,012
13511424,JH325511,06/28/2024 07:05:00 PM,007XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1834,018
13513931,JH328483,06/30/2024 08:00:00 PM,023XX W OHIO ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1221,012
13510965,JH325054,06/28/2024 02:30:00 PM,012XX W LOYOLA AVE,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA BUS,False,False,2432,024
13512671,JH327081,06/30/2024 02:46:00 AM,006XX N RIDGEWAY AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,1122,011
13511805,JH326060,06/29/2024 03:30:00 AM,031XX W AUGUSTA BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1211,012
13513215,JH327665,06/30/2024 03:00:00 PM,014XX N LARAMIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - GARAGE,False,True,2533,025
13513190,JH327775,06/30/2024 02:30:00 PM,002XX E RANDOLPH ST,0870,THEFT,POCKET-PICKING,PARK PROPERTY,False,False,0114,001
13513585,JH328181,06/30/2024 11:35:00 PM,100XX W OHARE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,AIRCRAFT,True,False,1651,016
13513234,JH327702,06/30/2024 03:50:00 PM,003XX E 111TH ST,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,False,False,0513,005
13513748,JH328290,06/30/2024 12:00:00 PM,033XX W 60TH PL,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,True,0823,008
13510492,JH324422,06/28/2024 12:50:00 AM,002XX N DEARBORN ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,0111,001
13515936,JH330927,07/01/2024 12:00:00 AM,017XX N LINDER AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,True,2532,025
13518976,JH334648,06/28/2024 09:00:00 AM,019XX W FARGO AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2424,024
13510309,JH324207,06/27/2024 08:22:00 PM,011XX W JACKSON BLVD,0860,THEFT,RETAIL THEFT,APPLIANCE STORE,False,False,1232,012
13512802,JH327228,06/30/2024 06:00:00 AM,012XX S HOMAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1021,010
13513500,JH328030,06/30/2024 08:03:00 PM,031XX N SHEFFIELD AVE,141C,WEAPONS VIOLATION,UNLAWFUL USE - OTHER DANGEROUS WEAPON,STREET,True,False,1933,019
13513236,JH327867,06/30/2024 05:21:00 PM,012XX W ARTHUR AVE,0810,THEFT,OVER $500,RESIDENCE,False,False,2432,024
13517630,JH332793,06/30/2024 04:30:00 AM,0000X W ELM ST,0320,ROBBERY,STRONG ARM - NO WEAPON,VEHICLE NON-COMMERCIAL,False,False,1824,018
13511702,JH325937,06/28/2024 11:00:00 PM,005XX W 65TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0722,007
13513617,JH328198,06/30/2024 10:35:00 PM,032XX N CLARK ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,True,False,1924,019
13510467,JH324345,06/27/2024 11:05:00 PM,051XX S INDIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,0231,002
13513362,JH327939,06/30/2024 09:17:00 AM,070XX S DORCHESTER AVE,0810,THEFT,OVER $500,APARTMENT,False,False,0321,003
13513747,JH328325,06/30/2024 10:30:00 PM,077XX S SPAULDING AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0835,008
13511933,JH326157,06/29/2024 12:10:00 PM,118XX S HALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,2212,022
13511968,JH326149,06/29/2024 11:17:00 AM,0000X W 40TH PL,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,0213,002
13514487,JH329252,06/28/2024 12:42:00 PM,034XX N SOUTHPORT AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1924,019
13513592,JH328106,06/30/2024 06:35:00 PM,025XX N KEDZIE BLVD,0820,THEFT,$500 AND UNDER,STREET,False,False,1414,014
13513767,JH328317,07/01/2024 12:00:00 AM,021XX W 73RD ST,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,STREET,False,False,0735,007
13512548,JH326841,06/29/2024 09:30:00 PM,086XX S COTTAGE GROVE AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,0632,006
13512844,JH327333,06/30/2024 02:30:00 AM,060XX S MORGAN ST,0810,THEFT,OVER $500,STREET,False,False,0712,007
13514962,JH328647,06/29/2024 02:00:00 AM,065XX W DICKENS AVE,0810,THEFT,OVER $500,STREET,False,False,2512,025
13514302,JH329025,06/29/2024 09:00:00 PM,054XX S CLAREMONT AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,0932,009
13513499,JH327991,06/30/2024 06:53:00 AM,097XX S LOWE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,2223,022
13513011,JH327535,06/29/2024 08:00:00 PM,018XX W NORTH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,False,False,1424,014
13513299,JH327920,06/29/2024 06:00:00 PM,014XX S SACRAMENTO DR,0320,ROBBERY,STRONG ARM - NO WEAPON,PARK PROPERTY,False,False,1022,010
13511888,JH326064,06/29/2024 03:30:00 AM,066XX S MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,False,False,0322,003
28215,JH325829,06/29/2024 05:09:00 AM,063XX S STEWART AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,0722,007
13511913,JH326232,06/28/2024 04:00:00 PM,059XX S PARKSIDE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,0812,008
13511774,JH325963,06/28/2024 11:00:00 AM,024XX W 51ST ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,0923,009
13516240,JH331292,06/28/2024 09:00:00 AM,042XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,0213,002
13511746,JH326009,06/29/2024 02:00:00 AM,005XX W LAKE ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,OTHER (SPECIFY),False,False,0121,001
13515708,JH326828,06/29/2024 09:03:00 PM,012XX W 112TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,False,False,2234,022
13510744,JH324002,06/27/2024 03:55:00 PM,002XX N KILPATRICK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1113,011
13515582,JH330604,06/27/2024 02:00:00 PM,056XX N CENTRAL AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1623,016
13511644,JH325797,06/29/2024 03:11:00 AM,072XX S VINCENNES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,0731,007
13520332,JH335945,06/28/2024 04:00:00 PM,035XX N BROADWAY,1120,DECEPTIVE PRACTICE,FORGERY,OTHER (SPECIFY),False,False,1925,019
