ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
280846667,01/20/2024,662,MATERIAL OFFENSIV,361,OFF. AGNST PUB ORD SENSBLTY &,PL 2451100,M,Q,114,0,45-64,M,BLACK,1007694,219656,40.769552,-73.915361,POINT (-73.915361 40.769552)
281994528,02/10/2024,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 2403001,M,K,61,0,25-44,M,BLACK,995118,155708,40.594054,-73.960866,POINT (-73.960866 40.594054)
280849029,01/20/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,B,44,0,45-64,M,BLACK,1003363,238988,40.822622,-73.930942,POINT (-73.930942 40.822622)
281312628,01/29/2024,441,"LARCENY,GRAND OF AUTO",110,GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,F,Q,115,0,25-44,M,BLACK,1024746,214362,40.75495790985347,-73.85383255708479,POINT (-73.85383255708479 40.75495790985347)
281312620,01/30/2024,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,K,75,0,25-44,M,BLACK,1018247,187048,40.68001498978712,-73.87742815425175,POINT (-73.87742815425175 40.68001498978712)
280120240,01/07/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,24,0,25-44,M,WHITE HISPANIC,991483,227745,40.791781,-73.973877,POINT (-73.973877 40.791781)
280163352,01/08/2024,419,"LARCENY,GRAND FROM PERSON,UNCL",109,GRAND LARCENY,PL 1553005,F,K,68,0,<18,M,BLACK,976339,166050,40.622442,-74.028497,POINT (-74.028497 40.622442)
280145923,01/08/2024,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER TRAFFIC INFRACTION,VTL051101A,M,M,25,0,25-44,M,BLACK,1000682,232834,40.805736114043505,-73.94064463668956,POINT (-73.94064463668956 40.805736114043505)
280992955,01/23/2024,263,"ARSON 2,3,4",114,ARSON,PL 1500501,F,B,40,0,45-64,M,BLACK HISPANIC,1007539,232094,40.80368960503314,-73.91587848937573,POINT (-73.91587848937573 40.80368960503314)
280066049,01/06/2024,223,"BURGLARY,RESIDENCE,NIGHT",107,BURGLARY,PL 1403001,F,S,120,0,45-64,M,WHITE HISPANIC,961330,165911,40.622036,-74.082561,POINT (-74.082561 40.622036)
280149140,01/08/2024,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,PL 1402501,F,K,90,0,25-44,M,BLACK HISPANIC,998016,196598,40.706283,-73.950348,POINT (-73.950348 40.706283)
281535418,02/02/2024,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553002,F,M,32,0,18-24,M,BLACK HISPANIC,1001112,238628,40.82163821288814,-73.93907684328906,POINT (-73.93907684328906 40.82163821288814)
280989817,01/23/2024,490,"STOLEN PROPERTY 3,POSSESSION",232,POSSESSION OF STOLEN PROPERTY,PL 1654000,M,B,46,0,18-24,M,WHITE HISPANIC,1011651,248133,40.84770027208888,-73.90096016530454,POINT (-73.90096016530454 40.84770027208888)
280041964,01/05/2024,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER TRAFFIC INFRACTION,VTL051101A,M,B,46,0,25-44,M,WHITE HISPANIC,1011585,249642,40.851843,-73.90119,POINT (-73.90119 40.851843)
281579843,02/02/2024,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,B,44,0,25-44,M,BLACK,1004256,242250,40.831575,-73.927705,POINT (-73.927705 40.831575)
281911710,02/08/2024,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,Q,103,0,25-44,M,BLACK,1039004,197002,40.707233,-73.802508,POINT (-73.802508 40.707233)
280268938,01/10/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,14,3,18-24,F,WHITE HISPANIC,986881,214802,40.756259,-73.990501,POINT (-73.990501 40.756259)
281024535,01/24/2024,269,"MISCHIEF,CRIMINAL, UNCL 2ND",121,CRIMINAL MISCHIEF & RELATED OF,PL 145004B,M,K,66,0,18-24,M,ASIAN / PACIFIC ISLANDER,986735,167242,40.625717,-73.991048,POINT (-73.991048 40.625717)
281846502,02/07/2024,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",351,CRIMINAL MISCHIEF & RELATED OF,PL 1456002,M,M,9,0,25-44,M,BLACK,987633,203879,40.726278,-73.987794,POINT (-73.987794 40.726278)
281223484,01/27/2024,494,"STOLEN PROPERTY 2,1,POSSESSION",111,POSSESSION OF STOLEN PROPERTY,PL 1655000,F,K,73,0,25-44,F,BLACK,1009151,181184,40.6639498939174,-73.91024425738145,POINT (-73.91024425738145 40.6639498939174)
281224351,01/27/2024,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,66,0,18-24,M,BLACK HISPANIC,982555,171385,40.63709,-74.006105,POINT (-74.006105 40.63709)
281448498,01/31/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,60,0,18-24,M,ASIAN / PACIFIC ISLANDER,988076,151540,40.58262,-73.986223,POINT (-73.986223 40.58262)
281261392,01/28/2024,792,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,PL 265031B,F,K,81,2,25-44,M,BLACK,1001342,191440,40.692119,-73.938364,POINT (-73.938364 40.692119)
281623712,02/03/2024,510,"CONTROLLED SUBSTANCE, INTENT T",117,DANGEROUS DRUGS,PL 2200601,F,B,42,0,18-24,M,BLACK,1014172,241737,40.83013694129822,-73.89187665421248,POINT (-73.89187665421248 40.83013694129822)
281041968,01/24/2024,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,M,1,0,25-44,M,WHITE,982082,201304,40.719211,-74.007818,POINT (-74.007818 40.719211)
281514655,02/01/2024,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,K,78,0,25-44,F,WHITE HISPANIC,990420,188642,40.684454,-73.97775,POINT (-73.97775 40.684454)
280970698,01/23/2024,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,FORGERY,PL 1701003,F,K,81,0,45-64,M,BLACK,1001625,192302,40.69448424472215,-73.93734307484102,POINT (-73.93734307484102 40.69448424472215)
280367236,01/11/2024,849,"NY STATE LAWS,UNCLASSIFIED VIO",677,OTHER STATE LAWS,LOC00000V0,V,B,45,1,18-24,M,BLACK,1026676,244181,40.83679379387661,-73.8466779881566,POINT (-73.8466779881566 40.83679379387661)
280410968,01/12/2024,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650102,M,B,52,0,25-44,M,WHITE HISPANIC,1013114,255491,40.867894,-73.895638,POINT (-73.895638 40.867894)
281107063,01/25/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,24,0,25-44,M,ASIAN / PACIFIC ISLANDER,993574,228738,40.794507,-73.966322,POINT (-73.966322 40.794507)
280149173,01/08/2024,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,14,1,25-44,M,BLACK,987078,215157,40.757232265258125,-73.98979219054627,POINT (-73.98979219054627 40.757232265258125)
280366511,01/11/2024,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601001,F,K,77,0,<18,M,BLACK,1003508,185056,40.674593,-73.930572,POINT (-73.930572 40.674593)
281777901,02/06/2024,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 121110A,M,K,73,0,25-44,M,BLACK,1011053,182428,40.66736,-73.903382,POINT (-73.903382 40.66736)
280992972,01/23/2024,494,"STOLEN PROPERTY 2,1,POSSESSION",111,POSSESSION OF STOLEN PROPERTY,PL 1655200,F,M,34,0,25-44,M,BLACK,1007213,256307,40.870148095132535,-73.91697312776988,POINT (-73.91697312776988 40.870148095132535)
280843844,01/20/2024,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,77,0,25-44,M,WHITE,1003508,185056,40.674593,-73.930572,POINT (-73.930572 40.674593)
280883602,01/21/2024,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 2403001,M,B,40,0,18-24,M,BLACK,1005040,234533,40.810391,-73.924895,POINT (-73.924895 40.810391)
280292716,01/10/2024,268,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,PL 1451000,F,S,122,0,25-44,M,WHITE HISPANIC,954771,148450,40.574091,-74.106113,POINT (-74.106113 40.574091)
280474134,01/13/2024,462,UNAUTHORIZED USE VEHICLE 3,353,UNAUTHORIZED USE OF A VEHICLE,PL 1650501,M,B,46,0,18-24,M,BLACK HISPANIC,1011972,250494,40.854182,-73.899787,POINT (-73.899787 40.854182)
280620342,01/16/2024,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,B,40,1,25-44,M,BLACK,1005599,235599,40.81331475665255,-73.92287475562014,POINT (-73.92287475562014 40.81331475665255)
281366497,01/30/2024,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,Q,110,1,18-24,M,WHITE HISPANIC,1014244,211379,40.74681219683057,-73.8917520418653,POINT (-73.8917520418653 40.74681219683057)
279795382,01/02/2024,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,75,0,25-44,M,BLACK,1014546,186369,40.678164730633554,-73.89077467533592,POINT (-73.89077467533592 40.678164730633554)
281132793,01/25/2024,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,121,0,45-64,M,WHITE,937703,153893,40.58895463571882,-74.16759047831839,POINT (-74.16759047831839 40.58895463571882)
280431240,01/13/2024,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,44,0,25-44,M,BLACK HISPANIC,1006287,242969,40.83354161947144,-73.92036508840978,POINT (-73.92036508840978 40.83354161947144)
280775790,01/19/2024,849,"NY STATE LAWS,UNCLASSIFIED VIO",677,OTHER STATE LAWS,CPL5700600,9,Q,113,3,45-64,M,WHITE,1046315,187088,40.6799807384666,-73.7762339071953,POINT (-73.7762339071953 40.6799807384666)
280710417,01/18/2024,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,S,121,0,18-24,M,WHITE HISPANIC,942827,166373,40.623238,-74.149217,POINT (-74.149217 40.623238)
279810805,01/02/2024,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,Q,109,0,25-44,M,ASIAN / PACIFIC ISLANDER,1032084,216954,40.762037,-73.827328,POINT (-73.827328 40.762037)
280023672,01/05/2024,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,M,25,0,45-64,M,BLACK,1001756,231618,40.80239646639981,-73.93676832591038,POINT (-73.93676832591038 40.80239646639981)
280961365,01/23/2024,,(null),,(null),(null),(null),M,5,97,25-44,M,BLACK,983903,200257,40.716337,-74.001251,POINT (-74.001251 40.716337)
279794475,01/01/2024,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,Q,108,0,25-44,M,WHITE HISPANIC,996967,209876,40.7427285615858,-73.95410733411192,POINT (-73.95410733411192 40.7427285615858)
280263916,01/10/2024,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,72,0,45-64,M,WHITE HISPANIC,984074,178984,40.657949,-74.000634,POINT (-74.000634 40.657949)
280390400,01/12/2024,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,112,0,25-44,M,WHITE,1024721,202909,40.723524,-73.85399,POINT (-73.85399 40.723524)
280319824,01/11/2024,707,"IMPERSONATION 2, PUBLIC SERVAN",340,FRAUDS,PL 1902300,M,K,77,0,25-44,M,BLACK,1002041,186193,40.67771561587212,-73.93585904624922,POINT (-73.93585904624922 40.67771561587212)
280912805,01/21/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,Q,115,0,25-44,M,BLACK,1018509,217348,40.76318007297111,-73.87632931793175,POINT (-73.87632931793175 40.76318007297111)
281169696,01/26/2024,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,28,0,25-44,F,BLACK,997441,234787,40.811104,-73.952346,POINT (-73.952346 40.811104)
281152179,01/26/2024,409,"LARCENY,GRAND BY EXTORTION",109,GRAND LARCENY,PL 1554002,F,B,44,0,25-44,M,BLACK,1006537,244511,40.837774,-73.919455,POINT (-73.919455 40.837774)
280558806,01/15/2024,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,46,0,25-44,F,WHITE HISPANIC,1011390,253230,40.861693,-73.901881,POINT (-73.901881 40.861693)
280918739,01/22/2024,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1702000,M,M,25,0,25-44,M,BLACK,1000995,230244,40.798626687758514,-73.93952048362056,POINT (-73.93952048362056 40.798626687758514)
280843833,01/20/2024,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,40,0,18-24,M,BLACK,1007791,236192,40.814936806141574,-73.91495387699851,POINT (-73.91495387699851 40.814936806141574)
279825511,01/02/2024,462,UNAUTHORIZED USE VEHICLE 3,353,UNAUTHORIZED USE OF A VEHICLE,PL 1650503,M,Q,114,11,45-64,M,WHITE HISPANIC,1010882,219130,40.768097464382016,-73.90385474306407,POINT (-73.90385474306407 40.768097464382016)
279846214,01/02/2024,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,Q,103,0,45-64,M,WHITE HISPANIC,1043798,194822,40.701218,-73.785239,POINT (-73.785239 40.701218)
279815454,01/02/2024,205,"TRESPASS 2, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401501,M,K,81,0,25-44,F,BLACK,1002111,191829,40.693188,-73.935591,POINT (-73.935591 40.693188)
279840384,01/02/2024,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,M,7,0,45-64,M,WHITE HISPANIC,989248,198472,40.711437,-73.981969,POINT (-73.981969 40.711437)
281448015,01/31/2024,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,113,0,25-44,M,BLACK,1042275,183193,40.669311,-73.790829,POINT (-73.790829 40.669311)
279936177,01/04/2024,681,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,PL 2601001,M,M,30,0,25-44,M,WHITE HISPANIC,999790,241169,40.8286232400477,-73.9438488369889,POINT (-73.9438488369889 40.8286232400477)
280360292,01/11/2024,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,Q,113,0,25-44,M,BLACK,1049477,187566,40.681261742354856,-73.76482777157155,POINT (-73.76482777157155 40.681261742354856)
281119134,01/25/2024,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,Q,103,0,25-44,M,ASIAN / PACIFIC ISLANDER,1037508,195481,40.703067,-73.807916,POINT (-73.807916 40.703067)
280834528,01/20/2024,106,ASSAULT POLICE/PEACE OFFICER,106,FELONY ASSAULT,PL 1200800,F,B,47,0,25-44,M,WHITE HISPANIC,1025621,268476,40.90348104720813,-73.85034060870207,POINT (-73.85034060870207 40.90348104720813)
280357115,01/11/2024,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,B,40,0,25-44,M,BLACK HISPANIC,1007667,237199,40.817703,-73.915395,POINT (-73.915395 40.817703)
280360288,01/11/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,Q,114,0,25-44,F,WHITE HISPANIC,1006954,216229,40.760147,-73.918044,POINT (-73.918044 40.760147)
281776325,02/06/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,6,0,25-44,M,BLACK,982745,206647,40.733876,-74.005428,POINT (-74.005428 40.733876)
280513569,01/14/2024,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,105,0,25-44,M,BLACK,1057173,202600,40.722466306221676,-73.73691764838858,POINT (-73.73691764838858 40.722466306221676)
280558823,01/15/2024,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,67,0,45-64,M,BLACK,997897,175676,40.648859,-73.95082,POINT (-73.95082 40.648859)
281956112,02/09/2024,681,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,PL 2601001,M,K,60,0,65+,M,BLACK,990784,149362,40.5766459780433,-73.9764803960699,POINT (-73.9764803960699 40.5766459780433)
280880523,01/21/2024,792,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,PL 265031B,F,M,7,0,25-44,M,WHITE HISPANIC,988660,200229,40.716258,-73.984091,POINT (-73.984091 40.716258)
279833434,01/02/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,5,0,45-64,F,WHITE,984984,200115,40.715949,-73.997351,POINT (-73.997351 40.715949)
280970697,01/23/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,70,0,45-64,M,BLACK,999359,169275,40.631284,-73.945564,POINT (-73.945564 40.631284)
280506981,01/14/2024,847,"NY STATE LAWS,UNCLASSIFIED FEL",125,NYS LAWS-UNCLASSIFIED FELONY,VTL05110FE,F,Q,103,0,45-64,M,BLACK,1039726,195270,40.70247387178277,-73.79992086969553,POINT (-73.79992086969553 40.70247387178277)
281205040,01/27/2024,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201402,M,K,88,0,25-44,M,ASIAN / PACIFIC ISLANDER,995301,190523,40.689614,-73.960148,POINT (-73.960148 40.689614)
280867536,01/21/2024,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,100,0,25-44,M,WHITE,1035353,152906,40.586222,-73.816011,POINT (-73.816011 40.586222)
280145848,01/08/2024,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,44,0,25-44,F,BLACK HISPANIC,1004315,243965,40.83628,-73.927488,POINT (-73.927488 40.83628)
280463841,01/13/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,73,0,45-64,M,BLACK,1009150,184486,40.673015,-73.910235,POINT (-73.910235 40.673015)
281904103,02/08/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,Q,109,0,25-44,F,WHITE HISPANIC,1030206,215367,40.757691,-73.834115,POINT (-73.834115 40.757691)
280316300,01/11/2024,501,"CONTROLLED SUBSTANCE,POSSESS.",117,DANGEROUS DRUGS,PL 2201803,F,M,34,0,18-24,M,BLACK HISPANIC,1005377,253337,40.862003,-73.923618,POINT (-73.923618 40.862003)
281692190,02/05/2024,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,120,2,25-44,M,BLACK,951637,171141,40.636362,-74.117505,POINT (-74.117505 40.636362)
281107059,01/25/2024,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,M,23,0,25-44,M,WHITE HISPANIC,1000644,225855,40.786582,-73.940798,POINT (-73.940798 40.786582)
281287923,01/29/2024,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,B,52,0,25-44,M,ASIAN / PACIFIC ISLANDER,1017533,258559,40.876298,-73.879645,POINT (-73.879645 40.876298)
280104905,01/07/2024,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,K,70,0,25-44,M,BLACK,995182,175342,40.647944,-73.960604,POINT (-73.960604 40.647944)
280574499,01/16/2024,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,B,49,0,25-44,F,BLACK HISPANIC,1027430,251104,40.855793,-73.843908,POINT (-73.843908 40.855793)
281347664,01/30/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,13,0,45-64,M,BLACK HISPANIC,986345,208012,40.737624,-73.99244,POINT (-73.99244 40.737624)
279846352,01/02/2024,681,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,PL 2601001,M,B,42,0,25-44,M,BLACK,1008690,238862,40.8222710411331,-73.911697780277,POINT (-73.911697780277 40.8222710411331)
280848404,01/20/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,B,52,0,45-64,M,WHITE HISPANIC,1009475,257692,40.873944,-73.908788,POINT (-73.908788 40.873944)
280338049,01/11/2024,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1201001,F,K,60,0,25-44,M,WHITE HISPANIC,990796,149587,40.577258,-73.976436,POINT (-73.976436 40.577258)
281434901,01/31/2024,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,K,75,0,18-24,M,BLACK HISPANIC,1017119,183909,40.671404,-73.881509,POINT (-73.881509 40.671404)
279842924,01/02/2024,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,102,0,18-24,M,ASIAN / PACIFIC ISLANDER,1025246,192031,40.693662515829594,-73.852163876474,POINT (-73.852163876474 40.693662515829594)
280967486,01/23/2024,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 12005BC,F,K,79,0,25-44,M,BLACK,999507,190206,40.688736,-73.944984,POINT (-73.944984 40.688736)
281950859,02/09/2024,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,B,44,2,45-64,M,WHITE HISPANIC,1007174,239542,40.824135,-73.91717,POINT (-73.91717 40.824135)
280116769,01/07/2024,792,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,PL 265031B,F,B,47,0,18-24,M,BLACK,1021860,260440,40.88144163522392,-73.86399112108444,POINT (-73.86399112108444 40.88144163522392)
281731982,02/06/2024,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1554001,F,M,5,73,65+,F,WHITE HISPANIC,983907,199958,40.715518,-74.001236,POINT (-74.001236 40.715518)
281448275,01/31/2024,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1600500,F,B,44,0,<18,F,BLACK HISPANIC,1007392,245219,40.839717,-73.916361,POINT (-73.916361 40.839717)
280255493,01/10/2024,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601001,F,M,26,0,<18,M,BLACK,996342,236149,40.814845,-73.956312,POINT (-73.956312 40.814845)
280769124,01/19/2024,464,JOSTLING,230,JOSTLING,PL 1652501,M,M,6,0,25-44,M,BLACK,984134,207984,40.737547,-74.000415,POINT (-74.000415 40.737547)
280743151,01/18/2024,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,45,0,25-44,M,BLACK,1033795,242366,40.83177508323747,-73.82096432625387,POINT (-73.82096432625387 40.83177508323747)
280718907,01/18/2024,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,PL 1402000,F,B,46,0,25-44,M,BLACK,1005691,249694,40.852004,-73.922496,POINT (-73.922496 40.852004)
280540198,01/15/2024,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,79,0,25-44,M,WHITE HISPANIC,999470,187078,40.680151,-73.945124,POINT (-73.945124 40.680151)
280934592,01/22/2024,419,"LARCENY,GRAND FROM PERSON,UNCL",109,GRAND LARCENY,PL 1553005,F,B,50,0,25-44,M,BLACK HISPANIC,1010983,261033,40.883111,-73.90332,POINT (-73.90332 40.883111)
281343219,01/30/2024,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,K,73,0,45-64,M,BLACK,1005827,184402,40.67279130746592,-73.92221532041275,POINT (-73.92221532041275 40.67279130746592)
280299499,01/11/2024,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,Q,102,0,25-44,M,BLACK,1031076,193778,40.69843,-73.831128,POINT (-73.831128 40.69843)
282525531,02/20/2024,380,"ROBBERY,CAR JACKING",105,ROBBERY,PL 1601003,F,Q,114,0,<18,M,BLACK,1007694,219656,40.769552,-73.915361,POINT (-73.915361 40.769552)
281021124,01/24/2024,847,"NY STATE LAWS,UNCLASSIFIED FEL",125,NYS LAWS-UNCLASSIFIED FELONY,COR0168EB3,F,B,48,0,45-64,M,WHITE HISPANIC,1015430,248836,40.849619,-73.887294,POINT (-73.887294 40.849619)
281975506,02/09/2024,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,M,34,0,18-24,M,BLACK HISPANIC,1004228,250777,40.85497718079284,-73.9277824131162,POINT (-73.9277824131162 40.85497718079284)
281559845,02/02/2024,849,"NY STATE LAWS,UNCLASSIFIED VIO",677,OTHER STATE LAWS,RR 00000V0,V,K,75,1,25-44,M,WHITE HISPANIC,1013646,181481,40.66475130968086,-73.89404073362888,POINT (-73.89404073362888 40.66475130968086)
281190521,01/27/2024,419,"LARCENY,GRAND FROM PERSON,UNCL",109,GRAND LARCENY,PL 1553005,F,M,6,0,18-24,M,BLACK,984015,205081,40.729578,-74.000844,POINT (-74.000844 40.729578)
281061086,01/24/2024,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,Q,105,0,45-64,M,BLACK,1051754,181288,40.664013035559,-73.75668109247958,POINT (-73.75668109247958 40.664013035559)
279985754,01/04/2024,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,62,0,45-64,M,UNKNOWN,983950,157510,40.599007,-74.001077,POINT (-74.001077 40.599007)
281578859,02/02/2024,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,PL 2201601,F,Q,113,0,45-64,M,BLACK,1042721,185020,40.674323,-73.789208,POINT (-73.789208 40.674323)
